SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Dinheiro Em Penca,"O mati é passo preto. Ele é muito tapereiro. Ele canta por amor. Eu só canto por dinheiro. No seu canto tem valor. No meu canto tem vintém. Ele geme a sua dor. Eu não choro por ninguém. Ninguém sabe ir pelo Catumbi. Ninguém sabe, ninguém sabe. Eu casei com ela. Fiz um filho nela. Bati muito nela. Fui feliz com ela. Se o santo cai do andor. E o barro cobre o ladrilho. Quem roubou o meu amor. E me escondeu do meu filho. Renda de filó. Carretel de linha. Jorro de cascata. Canja de galinha. Sino de Belém. Mofo de farinha. Vou cantar agora. Uma prenda minha. O mati ao meio-dia. Tá piando no soleiro. Ele canta no estio. Eu debaixo do chuveiro. Ele mora no sertão. Eu no Rio de Janeiro. Ninguém sabe ir por Andaraí. Ninguém sabe, ninguém sabe. Se o peito guarda rancor. O raio pisca o seu brilho. Do porto sai o vapor. Da vaca sai o novilho. Tem gente que faz favor. Pamonha é feita de milho. Quem roubou o meu amor. E me escondeu do meu filho. Fé de bisavó. Praga de madrinha. Laço de gravata. Bando de rolinha. Sorte de repente. Jura de modinha. Vou cantar agora. Uma prenda minha. Eu fui lá, na grota funda. Avistar meu feiticeiro. Fiquei bom do reumatismo. E ganhei muito dinheiro. Melhorei do meu cansaço. E ganhei muito dinheiro. Ninguém sabe ir pelo Buriti. Ninguém sabe, ninguém sabe. Se o cheiro muda de cor. O nego puxa o gatilho. A lucidez sai da dor. O trem de ferro do trilho. Se o vento liga o motor. E a morte presta um auxílio. Quem roubou o meu amor. E me escondeu do meu filho. Rede de cipó. Lata de sardinha. Porta de alçapão. Ceva de tainha. Bolha de sabão. Sopa de letrinha. Bucha de balão. Papo de cozinha. Meu padrinho quando moço. Era muito fazendeiro. Tirou ouro do sertão. Foi gastar no estrangeiro. O dinheiro da boiada. Transferiu pro estrangeiro. Ninguém sabe ir pelo Piauí. Ninguém sabe, ninguém sabe. O avião salta do chão. O padre sai do retiro. O acaso faz o ladrão. Da espingarda parte o tiro. Do verso nasce a canção. Do sertão meu estribilho. Quem roubou o meu amor. E me escondeu do meu filho. Medo de ladrão. Noite de arrepio. Boca de fogão. Casco de navio. Pipa de papel. Bem-te-vi no cio. Corda de relógio. Bomba de pavio. Tive léguas e mais léguas. Muito gado, cafezais. Sesmarias, mata virgem. Onde a vista já não vai. Extensão de terra roxa. Ia até o Paraguai. Tive até um burro preto. Que vovô deu pro papai. Eu também já tive um tio. Que virou velho gaiteiro. Que gostava de mulher. Como eu gosto de dinheiro. Era louco por mulher. Eu me amarro no dinheiro. Fui mascate no sertão. Caminhei o norte inteiro. Vendi grampo a prestação. Guarda-chuva em fevereiro. Até hoje estou esperando. A remessa do dinheiro. O mati é passo preto. De janeiro até janeiro. Ele casa no verão. Eu namoro o ano inteiro. O mati já tem bisneto. Eu ainda tô solteiro. Ele voa em liberdade. Inda tô no cativeiro. E voou pra imensidão. Eu ainda prisioneiro. Canta curió. Canta coleirinho. Sabiá da mata. Garnizé de ninho. Terra de niguém. Viração marinha. Vou cantar agora uma prenda minha. Uma vez em Nova York. Liguei pro meu feiticeiro. Que atendeu o telefone. Lá no Rio de Janeiro. Eu então falei pra ele. Procurar meu macumbeiro. Pra avisar pro pai-de-santo. Pra arranjar algum dinheiro. Pra pedir pro delegado. Pra soltar meu curandeiro. Ao doutor seu delegado. Pra soltar meu curandeiro. Mas o tal telefonema. Lá se foi o meu dinheiro. Sunga de lagarto. Dente de galinha. Sovaco de cobra. Pena de tainha. Asa de tatu. Jura de Maria. Gritos de menino. Rabo de Cotia",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Massarandupió,"No mundaréu de areia à beira-mar. De Massarandupió. Em volta da massaranduba-mor. De Massarandupió. Aquele pia. Aquele neguinho. Aquele psiu. Um bacuri ali sozinho. Caminha. Ali onde ninguém espia. Ali onde a perna bambeia. Ali onde não há caminho. Lembrar a meninice é como ir. Cavucando de sol a sol. Atrás do anel de pedra cor de areia. Em Massarandupió. Cavuca daqui. Cavuca de lá. Cavuca com fé. Oh, São Longuinho. Oh, São Longuinho. Quem sabe. De noite o vento varre a praia. Arrasta a saia pela areia. E sobe num redemoinho. É o xuá. Das ondas a se repetir. Como é que eu vou saber dormir. Longe do mar. Ó mãe, pergunte ao pai. Quando ele vai soltar a minha mão. Onde é que o chão acaba. E principia toda a arrebentação. Devia o tempo de criança ir se. Arrastando até escoar, pó a pó. Num relógio de areia o areal de. Massarandupió",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
O Que Será (Abertura),"O que será que lhe dá. O que será, meu nego, será que lhe dá. Que não lhe dá sossego, será que lhe dá. Será que o meu chamego quer me judiar. Será que isso são horas dele vadiar. Será que passa fora o resto do dia. Será que foi-se embora em má companhia. Será que essa criança quer me agoniar. Será que não se cansa de desafiar. O que não tem descanso, nem nunca terá. O que não tem cansaço, nem nunca terá. O que não tem limite. O que será que será. Que dá dentro da gente que não devia. Que desacata a gente, que é revelia. Que é feito uma aguardente que não sacia. Que é feito estar doente de uma folia. Que nem dez mandamentos vão conciliar. Nem todos os unguentos vão aliviar. Nem todos os quebrantos, toda a alquimia. E nem todos os santos, será que será. O que não tem governo, nem nunca terá. O que não tem vergonha, nem nunca terá. O que não tem juízo",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Essa Passou,Foi ela que me convidou. Fui eu que não soube chegar. Foi ela que me maltratou. Fui eu que não soube chorar. Andei sete léguas de amor. Chorei sete litros de mar. Mas ela não se saciou. Mas ela não soube esperar. Foi ela que me condenou. Sou eu que vou lhe perdoar. Foi ela que tanto pecou. Sou eu que vou me confessar. Foi ela que se ajoelhou. Sou eu que vou ter que rezar. Foi ela que me arruinou. Sou eu que vou ter que pagar. Foi ela que me incendiou. É fogo na roupa contar. É mais uma história de amor. Que outro me tome o lugar. Não está mais aqui quem chorou. Um outro que venha chorar. É mais uma história vulgar. Mas se ela bater faz entrar. É mais uma história de amor. Mas se ela chamar diz que eu vou. Correr sete léguas de amor. Beber sete litros de mar. Pra ela dizer que acabou. Pra ela dizer que acabou. Pra ela dizer que não está. Pra ela dizer que não está. . 1971 © by Cara Nova Editora Musical Ltda,Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
"Quem Te Viu, Quem Te Vê","Você era a mais bonita das cabrochas dessa ala. Você era a favorita onde eu era mestre-sala. Hoje a gente nem se fala mas a festa continua. Suas noites são de gala, nosso samba. ainda é na rua. Hoje o samba saiu lá lalaiá, procurando você. Quem te viu, quem te vê. Quem não a conhece não pode mais ver pra crer. Quem jamais a esquece não pode reconhecer. Quando o samba começava você era a mais brilhante. E se a gente se cansava você só seguia adiante. Hoje a gente anda distante do calor. do seu gingado. Você só dá chá dançante onde eu. não sou convidado. O meu samba se marcava na cadência os seus passos. O meu sono se embalava no carinho dos seus braços. Hoje de teimoso eu passo bem. em frente ao seu portão. Pra lembrar que sobra espaço. no barraco e no cordão. Todo ano eu lhe fazia uma cabrocha. de alta classe. De dourado eu lhe vestia pra que. o povo admirasse. Eu não sei bem com certeza porque. foi que um belo dia. Quem brincava de princesa acostumou na fantasia. Hoje eu vou sambar na pista, você vai de galeria. Quero que você assista na mais fina companhia. Se você sentir saudade por favor não de na vista. Bate palma com vontade. Faz de conta que é turista. Hoje o samba saiu...",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Tira As Mãos de Mim,Ele era mil. Tu és nenhum. Na guerra és vil. Na cama és mocho. Tira as mãos de mim. Põe as mãos em mim. E vê se o fogo dele. Guardado em mim. Te incendeia um pouco. Éramos nós. Estreitos nós. Enquanto tu. És laço frouxo. Tira as mãos de mim. Põe as mãos em mim. E vê se a febre dele. Guardada em mim. Te contagia um pouco. . 1972 © by Cara Nova Editora Musical Ltda.,Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Rosa-dos-ventos,"E do amor gritou-se o escândalo. Do medo criou-se o trágico. No rosto pintou-se o pálido. E não rolou uma lágrima. Nem uma lástima. Pra socorrer. E na gente deu o hábito. De caminhar pelas trevas. De murmurar entre as pregas. De tirar leite das pedras. De ver o tempo correr. Mas, sob o sono dos séculos. Amanheceu o espetáculo. Como uma chuva de pétalas. Como se o céu vendo as penas. Morresse de pena. E chovesse o perdão. E a prudência dos sábios. Nem ousou conter nos lábios. O sorriso e a paixão. Pois transbordando de flores. A calma dos lagos zangou-se. A rosa-dos-ventos danou-se. O leito dos rios fartou-se. E inundou de água doce. A amargura do mar. Numa enchente amazônica. Numa explosão atlântica. E a multidão vendo em pânico. E a multidão vendo atônita. Ainda que tarde. O seu despertar. . 1969 © by Cara Nova Editora Musical Ltda.",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Ela é Dançarina,"O nosso amor é tão bom. O horário é que nunca combina. Eu sou funcionário. Ela é dançarina. Quando pego o ponto. Ela termina. Ou: quando abro o guichê. É quando ela abaixa a cortina. Eu sou funcionário. Ela é dançarina. Abro o meu armário. Salta serpentina. Nas questões de casal. Não se fala mal da rotina. Eu sou funcionário. Ela é dançarina. Quando caio morto. Ela empina. Ou: quando eu tchum no colchão. É quando ela tchan no cenário. Ela é dançarina. Eu sou funcionário. O seu planetário. Minha lamparina. No ano dois mil e um. Se juntar algum. Eu peço uma licença. E a dançarina, enfim. Já me jurou. Que faz o show. Pra mim. Ela é dançarina. Eu sou funcionário. Quando eu não salário. Ela, sim, propina. No ano dois mil e um. Se juntar algum. Eu peço a Deus do céu uma licença. E a dançarina, enfim. Já me jurou. Que faz o show. Pra mim. Eu sou funcionário. Ela é dançarina. Quando esquento a sopa. Ela cantina. Ou quando eu Lexotan. É quando ela Reativina. Eu sou funcionário. Ela é dançarina. Viro o calendário. Voa purpurina. No ano dois mil e um. Se juntar algum. Eu peço uma licença. E a dançarina, enfim. Já me jurou. Que faz o show. Pra mim. Ela é dançarina. Eu sou funcionário. Quando eu não salário. Ela, sim, propina. No ano dois mil e um. Se juntar algum. Eu peço a Deus do céu uma licença. E a dançarina, enfim. Já me jurou. Que faz o show. Pra mim. . 1983 © - Marola Edições Musicais Ltda.",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Logo Eu?,"Essa morena quer me transtornar. Chego em casa me condena. Me faz fita, me faz cena. Até cansar. Logo eu, bom indivíduo. Cumpridor fiel e assíduo. Dos deveres do meu lar. Essa morena de mansinho me conquista. Vai roubando gota a gota. Esse meu sangue de sambista. Essa menina quer me transformar. Chego em casa, olha de quina. Diz que já me viu na esquina. A namorar. Logo eu, bom funcionário. Cumpridor dos meus horários. Um amor quase exemplar. A minha amada. Diz que é pra eu deixar de férias. Pra largar a batucada. E pra pensar em coisas sérias. E qualquer dia. Ela ainda vem pedir, aposto. Pra eu deixar a companhia. Dos amigos que mais gosto. E tem mais isso:. Estou cansado quando chego. Pego extra no serviço. Quero um pouco de sossego. Mas não contente. Ela me acorda reclamando. Me despacha pro batente. E fica em casa descansando. . 1967 © by Editora Musical Arlequim Ltda.",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
"Meninos, Eu Vi","Um grande amor. Para viver um grande amor. Eu vi o grande amor no claro olhar da minha amada, eu vi. Que todo grande amor ainda é pouco, ainda é nada, eu vi. Amores que jamais verei. Meninos, eu vivi. Vivendo a poesia de verdade. Também vi a cidade incendiada, eu tive medo. Eu vi a escuridão. Eu vi o que não quis. Amei mais do que pude, eu fiquei cego de paixão. E acho que enfim eu vi um homem ser feliz. Juro que um dia eu vi um homem ser feliz. Eu vi o grande amor escancarado em cada cara, eu vi. O amor evaporando pelos céus da Guanabara. Amores de imortal verão. Meninas, como eu vi. Vivendo a poesia de verdade. Eu vi uma cidade enfeitiçada, e tive medo. Eu vi um coração. Molhando o meu país. Amei mais do que pude, eu fiquei cego de paixão. E acho que enfim eu vi o homem ser feliz. Juro que um dia eu vi o homem ser feliz. . 1983 © - Marola Edições Musicais Ltda.",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Bastidores,"Chorei, chorei. Até ficar com dó de mim. E me tranquei no camarim. Tomei o calmante, o excitante. E um bocado de gim. Amaldiçoei. O dia em que te conheci. Com muitos brilhos me vesti. Depois me pintei, me pintei. Me pintei, me pintei. Cantei, cantei. Como é cruel cantar assim. E num instante de ilusão. Te vi pelo salão. A caçoar de mim. Não me troquei. Voltei correndo ao nosso lar. Voltei pra me certificar. Que tu nunca mais vais voltar. Vais voltar, vais voltar. Cantei, cantei. Nem sei como eu cantava assim. Só sei que todo o cabaré. Me aplaudiu de pé. Quando cheguei ao fim. Mas não bisei. Voltei correndo ao nosso lar. Voltei pra me certificar. Que tu nunca mais vais voltar. Vais voltar, vais voltar. Cantei, cantei. Jamais cantei tão lindo assim. E os homens lá pedindo bis Bêbados e febris. A se rasgar por mim. Chorei, chorei. Até ficar com dó de mim...",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
O Circo Místico,"Não. Não sei se é um truque banal. Se um invisível cordão. Sustenta a vida real. Cordas de uma orquestra. Sombras de um artista. Palcos de um planeta. E as dançarinas no grande final. Chove tanta flor. Que, sem refletir. Um ardoroso espectador. Vira colibri. Qual. Não sei se é nova ilusão. Se após o salto mortal. Existe outra encarnação. Membros de um elenco. Malas de um destino. Partes de uma orquestra. Duas meninas no imenso vagão. Negro refletor. Flores de organdi. E o grito do homem voador. Ao cair em si. Não sei se é vida real. Um invisível cordão. Após o salto mortal. . 1983 © - Marola Edições Musicais Ltda.",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Meu Caro Barão,"Onde quer que esteja. Meu caro Barão. São Brás o proteja. O santo dos ladrão. Tava na faxina. Do seu caminhão. Vi essa maquina. De escrever no chão. Escovei a nega. Lavei com sabão. Deu uma cócega. Nos calo da mão. Pronto. Ponto. Tracinho, tração. Linha. Margem. Meu caro Barão. Vire a página. Continuação. Ai, essa máquina. Tá que tá que é bão. Como eu lhe dizia. Meu caro Barão. A sua ausência. É uma sensação. O circo lotado. Cidade e sertão. Domingo, sábado. Inverno e verão. Pronto. Ponto. De exclamação. Linha. Margem. Meu caro Barão. Tem gargalhada. Tem sim senhor. Tem muita estrada. Tem muita dor. Venha, Excelência. Nos visitar. Estamos sempre. Noutro lugar. Dizem que vírgula. Aspas, travessão. Coisa ridícula. Dizem que o Barão. Que o Barão, meu caro. Tinha a faca, o pão. O queijo e os passaros. Voando e na mão. Pois eu tenho ouvido. Que o pobretão. Tá magro, palido. Sem ocupação. Pronto. Ponto. De interrogação. Linha. Margem. Meu caro Barão. Venha, Excelência. Nos visitar. A casa é sempre. De quem chegar. Se a senhoria. Vem pra ficar. Basta algum dia. Se preparar. Pra rodar com a gente. Pra fazer serão. Pra ficar contente. Comer macarrão. Pra pregar sarrafo. Pra lavar leão. Pra datilógrafo. Bilheteiro, não. Pra fazer faxina. Nesse caminhão. Cuidar da máquina. E não ser mais Barão. Linha. Margem. Etcétera e tal. Pronto. Ponto. E ponto final",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Meia Noite,"Se a noite não tem fundo. O mar perde o valor. Opaco é o fim do mundo. Pra qualquer navegador. Que perde o oriente. E entra em espirais. E topa pela frente. Um contingente. Que ele já deixou pra trás. Os soluços dobram tão iguais. Seus rivais, seus irmãos. Seu navio carregado de ideais. Que foram escorrendo feito grãos. As estrelas que não voltam nunca mais. E um oceano pra lavar as mãos",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
Joana Francesa,"Tu ris, tu mens trop. Tu pleures, tu meurs trop. Tu as le tropique. Dans le sang et sur la peau. Je me dit loucura e de torpor. Já é madrugada. Accord d'accord d'accord d'accord. Mata-me de rir. Fala-me de amor. Songes et mensonges. Sei de longe e sei de cor. Je me dit prazer e de pavor. Já é madrugada. Accord d'accord d'accord d'accord. Vem molhar meu colo. Vou te consolar. Vem, mulato mole. Dançar dans mes bras. Vem, moleque me dizer. Onde é que está. Ton soleil, ta braise. Quem me enfeitiçou. O mar, marée, bateau. Tu as le parfum. De la cachaça e de suor. J'aime du preguiça e de calor. Já é madrugada. D'accord d'accord d'accord d'accord",Chico Buarque,447,14.1,Samba,Bossa Nova; Samba; MPB; Romântico; Samba Enredo; New Age; Blues; Classic Rock; Pop/Rock; Country; Emocore; Rock Alternativo; New Wave; Disco; Funk; Clássico; Axé; Electronica
